start,end,text
1881560,1886240," I mean, like, I think I like I read what you're saying that like Bitcoin is one of those things"
1886240,1888560," where you don't know that you need it, that's what you do."
1888560,1891760," And then when you do need it, it's too late."
1891760,1898800," I'm like, I think like, you know, things are moving very quickly with AI, for example."
1898800,1904800," And I like, I don't know that that inflection point isn't like soon enough to like, start"
1904800,1908240," pushing people more into self custody."
1908240,1911680," Why would AI is for people to move towards self custody, though?"
1911680,1916200," I just think like the, you know, like, we're living in a very chaotic, chaotic era."
1916200,1920720," And I feel like the value proposition of Bitcoin is it is like, you know, this parallel rail"
1920720,1927160," to the existing system, where like value can live and move separately to the existing rails"
1927160,1931920," and like, as like, you know, like, we're looking at, like, my photos, just someone's quote"
1931920,1940400," the RAM perps right now, which is like, as, as Claude said, has like moved, you know,"
1940400,1945160," some insane amount in the past 10 days, like, as markets become more volatile, and the question"
1945160,1950400," of like, how value is stored, and like, what value is and like, evolve, like, it seems"
1950400,1954880," to me like there may be a place for Bitcoin in that world."
1954880,1960400," There may be, but I think the same cycle kind of plays out with the AIs too, or like, centralized"
1960400,1964520," companies will build products to appeal to the AIs, you know, like, Coinbase is going"
1964520,1969400," to build like an AI trading, you know, have your agent trade for you on Coinbase kind"
1969400,1974280," of like experience, because that's what everyone is trying to build those kind of things right"
1974280,1975280," now."
1975280,1976280," Because that's the future."
1976280,1977280," Yeah."
1977280,1984320," So I think that like this idea that like, like AI agents will be like shunned out of the financial"
1984320,1989040," system because they're not people, I think that's like kind of fanciful, because all"
1989040,1994880," of these companies have this extreme, like, incentive to try to be innovative there and"
1994880,1998880," try to capture this new use case and this new like user service."
1998880,2002640," I don't think they're thinking about it as like, these are autonomous agents that can't"
2002640,2003840," be trusted."
2003840,2007560," And like, we need to make sure we know who they are, like, they're just going to be like,"
2007560,2012840," no, like, that's, you know, that's Jackson's agent, that he instructed to do a thing."
2012840,2015960," It's like his responsibility if he gave the agent the API key."
2015960,2020160," So like, you know, just deal with it, right, the hypothetically like pump liquidity into"
2020160,2021560," the DRM market."
2021560,2022560," Yeah."
2022560,2023560," Yeah."
2023560,2027400," And then maybe just to switch gears a little bit, like part of the thinking on this also"
2027400,2033840," is just like the like every cycle, you see that there's some kind of big incident where"
2033840,2038200," you think like, well, this is going to be the lesson that finally teaches people like"
2038200,2040480," the value of self custody."
2040480,2047560," And then every cycle, there comes like a new thing that's like a little bit different spin"
2047560,2051600," on like the big rug pole or like the big custodial rug pole."
2051600,2056000," And like people don't learn and they do it and they kind of get caught in that honey"
2056000,2057000," trap."
2057000,2061520," Like, you know, obviously it starts with like Mt. Gox, you know, that was the OG Bitcoin"
2061520,2068640," exchange that people put their Bitcoin on and it was a custodian and the people who"
2068640,2072280," kept their Bitcoin on there basically lost it because it got hacked and someone took"
2072280,2078760," all the Bitcoin and then you have like a whole series of other exchange rug poles or hacks"
2078760,2080960," as time goes on."
2080960,2087840," Probably the biggest one before this was just like all of the companies that went bust be"
2087840,2095040," it like FTX or BlockFi or all those so it evolved from like, okay, don't trust exchange"
2095040,2099920," with your coins to then okay, but like now the exchanges are offering yield like that's"
2099920,2101720," almost too good to pass up."
2101720,2105960," And these people would raise venture capital and they would say like, you know, we have"
2105960,2111600," like a risk management team from like, you know, Morgan Stanley, that's now helping us"
2111600,2114360," do our risk management for our Bitcoin loans."
2114360,2117080," So like you can trust BlockFi and you can put your money with BlockFi."
2117080,2120920," A bunch of people put their money with BlockFi, it turned out that BlockFi was just lending"
2120920,2127240," the money on secured out to three arrows capital and Sam Beckman freed and like they did no"
2127240,2130880," diligence on those people, they just trusted them that the number would go up."
2130880,2134480," And so then you have that and then you think, okay, people would learn like all these people"
2134480,2140880," who put their money on BlockFi and on FTX, those wet bust, like you got to self gusted"
2140880,2143200," your coins, not your keys, not your coins."
2143200,2149880," And then this cycle, we get the new concept of like, okay, but instead of like a, you"
2149880,2155400," know, like an exchange that gives you yield, what if it's like a corporation that you can"
2155400,2161480," buy equity in and they like to use that equity to like leverage themselves and buy Bitcoin"
2161480,2165960," and or create these like exotic financial instruments that are based on Bitcoin."
2165960,2170560," Like surely this is like the thing that's going to be safe because they're like corporations"
2170560,2173720," and they're like good financial actors."
2173720,2175800," And yeah, I don't know where it goes from there."
2175800,2179880," I feel like this cycle we're going to see some of these, you know, corporate Bitcoin treasury"
2179880,2182800," vehicles go completely belly up."
2182800,2188600," The model just won't work once they go below one net nav."
2188600,2193520," And then like next cycle, I look forward to whatever, like the next boss has to be like"
2193520,2194520," governments, right?"
2194520,2195520," Yeah."
2195520,2199040," Has like they went from like exchanges to now it's like corporations and then it's going"
2199040,2204320," to be like, okay, now like the US government is offering you some like random Bitcoin, you"
2204320,2208760," know, honey pot trap that people are going to like invest in and then it's going to get"
2208760,2209760," roped."
2209760,2210760," Right."
2210760,2214360," When the US government is forced to not analyze part of MSTR, right?"
2214360,2215360," Yeah."
2215360,2220880," And then, you know, as they have a higher amount of the underlying capital of Bitcoin by the"
2220880,2223800," yeah, that will be it's just like the final boss."
2223800,2224800," Yeah."
2224800,2225800," The inevitable outcome."
2225800,2226800," 100%."
2226800,2227800," Okay."
2227800,2230080," I think that's enough of my contrarian quarter."
2230080,2234240," I think unless you guys want to add to it or respond, I feel like I've just been ranting"
2234240,2239520," for a little bit and like I don't want to get people down on Bitcoin or on self custody."
2239520,2241920," I'm a big proponent of self custody."
2241920,2248520," I do self custody for all of my Bitcoin holdings and I think it's the way to go for somebody"
2248520,2255760," who's sophisticated enough to understand both the benefits and the risks and costs of it."
2255760,2259980," And that for me is the only way that I would want to interact with the Bitcoin protocol"
2259980,2266680," and hold these assets, but I totally understand that other people have different, you know,"
2266680,2269480," like utility functions around this stuff."
2269480,2273640," And I think that's part of my thing here is I used to think people would come around and"
2273640,2277080," see things the way that I see them and value the same things that I would value."
2277080,2281820," And now I'm just like, I just don't believe that that's going to occur for other people."
2281820,2286600," So yeah, I think at some point self custody is going to become a really good product though."
2286600,2289200," Like I think like we're super like we're super early to it, right?"
2289200,2291360," I think at some point it will become a really good product."
2291360,2292480," How are we super early?"
2292480,2294480," It's been like 10 plus years."
2294480,2295480," Yeah."
2295480,2296480," Yeah."
2296480,2301200," But I mean, like, when was like the feed forward neural that invented like in the 80s at MIT,"
2301200,2303480," dude, we could be talking about this in 2050."
2303480,2305040," I don't know."
2305040,2306040," Yeah."
2306040,2308800," But like Bitcoin is like a network too."
2308800,2317920," So it kind of edits an investment and so it requires other people like your, your experience"
2317920,2322160," of it depends on other people adopting it in some sense, like kind of like a continual"
2322160,2327120," influx of new capital or else your Bitcoin is going to be worthless if nobody else values"
2327120,2328120," it."
2328120,2329120," I agree."
2329120,2334760," And like also the like viability of the network also depends on it not being like 100% captured"
2334760,2336780," in a bunch of ETFs and stuff like that."
2336780,2342040," And then nobody is going to accept your Bitcoin for payment if all of this Bitcoin just sits"
2342040,2345360," at coin based custody and it's just wrapped in ETFs and people are going to be like, what"
2345360,2346680," do you want to pay me with Bitcoin?"
2346680,2348120," Like this is an ETF asset."
2348120,2349120," Dude."
2349120,2350120," Yeah."
2350120,2351120," We need to go low."
2351120,2352920," I need to be like waking up in the morning crying."
2352920,2354840," That's like we need to shake some of these people out."
2354840,2355840," I'm with you."
2355840,2362040," I feel like you're implying that micro strategy is going to fail by the way, you're like comparing"
2362040,2365560," it to FDX, comparing it to the Mt. Gox or whatever."
2365560,2367480," I don't think micro strategy is going to fail."
2367480,2372840," I think it's going to be a worse investment than just buying Bitcoin on its own because"
2372840,2377560," it's encumbered in this capital structure and you basically are like using leverage."
2377560,2382560," And like what happens when you trade Bitcoin on leverage is that you feel great when it's"
2382560,2387880," going up and that inevitably when things turn sideways and you don't time the market perfectly,"
2387880,2391280," then you get an even worse pain than if you would just buy a spot."
2391280,2392280," And so yeah."
2392280,2397160," Are you shit talking leverage while we're $16 up on our 20X leverage around?"
2397160,2398160," $16."
2398160,2399160," 16."
2399160,2400160," All right."
2400160,2401160," We're 16%."
2401160,2402760," We used our money by 16%."
2402760,2406480," I know he's buying the burritos, actually that's on the floor."
2406480,2407840," It's on the perp of fortune."
2407840,2408840," Yeah."
2408840,2410920," Next episode will be agentic payments."
2410920,2415400," We're going to pay for a burrito with a perp of fortune."
2415400,2416760," Let's do it."
2416760,2417760," Geez."
2417760,2418760," Agentic payments."
2418760,2419760," What?"
2419760,2422600," With stablecoins or with Bitcoin?"
2422600,2425880," With this hyper liquid position, I guess."
2425880,2432160," Yeah, I can't even think of how we're going to make that happen, but we'll do it for the"
2432160,2433160," pod."
2433160,2435440," But the next pod will be in Oakland."
2435440,2436800," There's not as many good burritos."
2436800,2442240," We happen to be in San Francisco right now in the mission district where burritos fly"
2442240,2443240," sky high."
2443240,2445880," They put it on the trees here, man."
2445880,2446880," Exactly."
2446880,2451280," There is natural as oxygen in Earth's atmosphere."
2451280,2452760," So I don't know."
2452760,2453760," Maybe not burritos."
2453760,2456760," Pizza or something."
2456760,2461920," I did hear that DoorDash integrated tempo, so maybe there's something that, you know,"
2461920,2465400," pick you back on that."
2465400,2466400," What a world."
2466400,2469400," What time to be alive."
2469400,2472040," What a time to be alive."
2472040,2485400," So a perfect example of a middle ground thing that took this concept of self custody and"
2485400,2490760," crypto assets flying on blockchains, and then it's like, but what if we just made it essentially"
2490760,2496000," an internal database and put assets on it that are controlled by the people who also"
2496000,2500040," control the internal database, and then you just made payments with it."
2500040,2504120," Most people are, if that ever becomes successful, most people are going to be like, cool."
2504120,2509280," That sounds pretty similar to Visa, and I like Visa, but maybe it's cheaper, so I'll"
2509280,2510280," go for that."
2510280,2516540," And that's a great FinTech product, but not necessarily the revolution that any of us"
2516540,2518520," maybe wanted to see happen."
2518520,2519680," 100%."
2519680,2523160," I think it's interesting how these platforms have this double layered approach where they"
2523160,2528680," both own the platform and they are the synthetic version of every asset that is on the platform."
2528680,2530400," Yeah."
2530400,2531400," Very cool."
2531400,2532400," They're double dipping."
2532400,2533400," They're double dipping."
2533400,2534400," Yeah."
2534400,2535400," Not bad."
2535400,2542560," Do we want to pivot this into the stretch micro strategy discussion?"
2542560,2545600," I thought that's where we were going."
2545600,2546600," Yeah."
2546600,2547600," Okay."
2547600,2548600," Okay."
2548600,2549600," I'll set it up."
2549600,2556160," So if you don't know what micro strategy is, micro strategy is a company that's traded"
2556160,2567600," on the normal stock market, and in 2020, they were a very niche, random business intelligence"
2567600,2573600," software company, and they came out of nowhere and said that they were going to buy Bitcoin"
2573600,2576240," and hold Bitcoin as a company."
2576240,2579120," And people initially were like, huh, that's kind of cute."
2579120,2580120," What's going on here?"
2580120,2585040," And they just kept buying more Bitcoin and making more noise, and then they developed"
2585040,2591920," this whole thing where they started issuing debt."
2591920,2597200," And so they would go to the capital markets, and they would issue this secured debt, and"
2597200,2602120," basically the bond markets would give them money, and they'd turn around and buy Bitcoin"
2602120,2603120," with that money."
2603120,2607400," And so basically they're taking on leverage to go along Bitcoin as a company."
2607400,2612640," And this became the whole raison d'etre of micro strategy."
2612640,2617720," The whole reason of being is to buy Bitcoin with leverage."
2617720,2621960," And they did this for multiple years."
2621960,2627640," The chairman of micro strategy, Michael Saylor, became a famous guy on Bitcoin Twitter."
2627640,2628640," Very amenable."
2628640,2629640," He's very wacky."
2629640,2631840," He has a funky voice."
2631840,2632840," He makes music now."
2632840,2633840," Yeah."
2633840,2637080," He makes a lot of AI slop now."
2637080,2642080," He was in the Epstein files, and apparently Epstein thought that he was too creepy to hang"
2642080,2643080," out with."
2643080,2645880," So that's the kind of dude he is."
2645880,2649960," Is that a good thing to be too creepy to hang out with Epstein or a bad thing?"
2649960,2650960," I don't know."
2650960,2651960," Yeah."
2651960,2652960," I don't know how to read that."
2652960,2655840," I feel like it's probably a bad thing, but yeah."
2655840,2657040," Oh, no."
2657040,2659080," So micro strategy sponsored that."
2659080,2660080," Yeah."
2660080,2669840," So flash forward to 2026, and micro strategy owns 847,000 Bitcoin in their corporate holding"
2669840,2670840," thing."
2670840,2671840," Yeah."
2671840,2679480," So they bought this Bitcoin for about $64 billion, and two-thirds of that $64 billion was funded"
2679480,2681640," by them issuing equity."
2681640,2686280," So for a while, their stock was valued much higher than the value of the Bitcoin that"
2686280,2687560," they held."
2687560,2694840," And so when that is the case, they issue stock because they can get a lot of money from just"
2694840,2698600," issuing stock when it's overvalued, they take that and they buy more Bitcoin."
2698600,2702280," That increases the value of their Bitcoin per share."
2702280,2707920," So micro strategy, they bought all this Bitcoin, about two-thirds of it by issuing equity."
2707920,2712000," When their equity was valued way more than the value of the Bitcoin they held."
2712000,2715600," And then they bought the remaining one-third of it with debt."
2715600,2720160," And some of that debt is this kind of secure debt that I was talking about that actually"
2720160,2723920," has these rights to convert it to micro strategy equity."
2723920,2727440," And then the other little bit of debt is something that they started doing recently, which are"
2727440,2729200," what's called the preferreds."
2729200,2733800," And these are these really exotic financial instruments, one of which is Stretch that"
2733800,2736880," they launched, I think, in the past year or so."
2736880,2742960," And basically, from what I can tell, the whole purpose of Stretch is like micro strategy"
2742960,2743960," is extremely volatile."
2743960,2748520," And it basically trades in proportion with the Bitcoin price movements, but like amplify"
2748520,2750240," because it has leverage."
2750240,2755920," Stretch, the idea is that it's like essentially like a stable coin on, you know, New York"
2755920,2757320," Stock Exchange."
2757320,2763240," So the idea is that it trades at or around $100 per share, and it will stay there."
2763240,2767360," And then it pays the holders a dividend once a month."
2767360,2773200," And that dividend is basically a yield, and the rate is determined by and at the sole"
2773200,2775740," discretion of micro strategy."
2775740,2780680," And so initially, I think the dividend rate was something like 9%."
2780680,2786120," And then basically, if Stretch is trading below 100, micro strategy raises the dividend"
2786120,2790440," to make it, people want Stretch more and to demand more Stretch."
2790440,2792240," And they keep raising the dividend until it hits 100."
2792240,2797560," And then when it hits 100, they hold the dividend constant, and like that's their sweet spot."
2797560,2803440," And so they're trying to keep it at 100, but they actually have no obligation to do that."
2803440,2808480," So in the legal documents for the Stretch offering, it basically is like micro strategy"
2808480,2812520," will like try to keep it at 100, but there's no guarantees or obligations that they will"
2812520,2816600," keep it at 100, just kind of like vibes."
2816600,2821880," And what they can do is that they can take that yield that they say that they're going"
2821880,2825760," to pay to try to target 100."
2825760,2830400," And they can just basically lower it at any point at their sole discretion, and they can"
2830400,2835540," lower it as low as 4% perpetually for basically no reason."
2835540,2843760," And so for a while, Stretch was trading at about $100, which is great for micro strategy."
2843760,2848600," And when Stretch is trading at $100, they can basically issue more Stretch."
2848600,2853320," The market buys the Stretch, micro strategy takes that money that they get from selling"
2853320,2857480," Stretch and they buy more Bitcoin, and that Bitcoin is owned by micro strategy."
2857480,2861160," The Stretch people have no claim on that Bitcoin, okay?"
2861160,2866680," And so let's say two years ago, micro strategy was buying Bitcoin by issuing equity because"
2866680,2869100," their equity was overvalued."
2869100,2873840," This year, micro strategy's equity is about properly valued compared to the Bitcoin they"
2873840,2874840," own."
2874840,2878320," So they no longer have that leverage to buy more Bitcoin."
2878320,2882720," So they needed to cook up this new way to get money to buy Bitcoin."
2882720,2887800," And that's when Michael Saylor started talking to chat GPT, and he came up with Stretch."
2887800,2891620," So he's admitted that chat GPT helped him come up with the idea for Stretch."
2891620,2898720," And the whole purpose of Stretch is to raise more money so they can buy more Bitcoin because"
2898720,2901520," they can't do it by issuing equity anymore."
2901520,2907420," So if micro strategy is this thing that's basically keeping the Bitcoin market, every"
2907420,2911380," time they buy, it boosts the price of Bitcoin and it's this reflexive thing up."
2911380,2915480," When the price of Bitcoin goes up, people buy more micro strategy, it's overvalued."
2915480,2920400," They can issue stock, they can then use that proceeds to buy more Bitcoin, it keeps the"
2920400,2922820," cycle going reflexively upwards."
2922820,2926640," It kind of has a little bit of a reflexive downwards loop as well."
2926640,2932080," And that's built into Stretch in a big way, because right now, Stretch has broken the"
2932080,2934200," $100 peg hugely."
2934200,2942580," So today, Stretch is trading at about $75, which is a huge way down from like $100, right?"
2942580,2947040," So if you bought this and you were like, this is like a stable savings vehicle, I expect"
2947040,2949120," it to keep its value at $100."
2949120,2952760," And now it's down at $75, and you lost 25% of your savings."
2952760,2954920," You're like, what the heck, man?"
2954920,2957520," I wasn't on board for this type of risk."
2957520,2963920," I mean, for context, we're saying that it's supposed to be a stable coin-like instrument."
2963920,2971280," The most historically catastrophic USDC peg when SVD went under, it hit 82 cents, right?"
2971280,2972960," So 82 on the dollar."
2972960,2973960," Yeah."
2973960,2974960," That stretches at what now?"
2974960,2976280," Like $70, $75?"
2976280,2977280," That's right."
2977280,2978280," Yeah."
2978280,2979840," I would say there's two differences to that."
2979840,2984520," One is how fleeting was that D-PEG for USDC?"
2984520,2985520," Hours."
2985520,2986520," Yes."
2986520,2987520," Okay."
2987520,2988520," Hours."
2988520,2991520," Stretch has been trading down for probably two weeks now."
2991520,2992520," Wow."
2992520,2993520," Yeah."
2993520,2998160," So it's broke the peg, and it's been kind of drifting down for much longer than hours."
2998160,3003040," And the second thing is that when people lost faith in USDC, that was because they were"
3003040,3008720," thinking, okay, maybe the bank that the funds were held at went under, and that they might"
3008720,3013100," have to go through FDIC to get their claim on the fund."
3013100,3018880," It was temporarily distressed, but I think people always believe that USDC was 100% fully"
3018880,3019880," backed."
3019880,3025440," Stretch is basically backed by the hope that MicroStrategy will be able to keep paying"
3025440,3031800," these dividends and this yield, and that they will raise the rate basically infinitely in"
3031800,3034240," order to get the demand back up to 100."
3034240,3035640," Which they have no obligation to."
3035640,3037480," But they have no obligation to."
3037480,3043720," And if there's some limit to that, right, because if they ... Basically, everyone now"
3043720,3044720," is observed."
3044720,3049480," If I bought Stretch at 100, and now it's trading at 75, this thing is not stable."
3049480,3050480," It's not a stable investment."
3050480,3051480," It's risky."
3051480,3055300," And I don't think there's any amount of additional yield that they can raise it to now that's"
3055300,3060560," going to convince the average person that this is actually a stable thing that they should"
3060560,3061560," invest in."
3061560,3066160," When I was at the Bitcoin conference earlier this year, they had ads for Stretch all over"
3066160,3073280," the conference floor, and the ads were like a sexy girl in a bathing suit in the Caribbean,"
3073280,3077280," and it was like, ""I retired and put all of my savings into Stretch, and now I live off"
3077280,3079200," my income in the Caribbean."""
3079200,3080520," And it's like, that's who they're targeting."
3080520,3084360," They're trying to get you to think that you can have this free lunch where you can get"
3084360,3089240," this cash flow without risking your premium."
3089240,3093040," And if you just saw your money go from 100 to 75, I don't know."
3093040,3097040," To me, there's no amount of extra yield that's going to convince me that even if they get"
3097040,3101000," it back up to 100, that it's going to stay at 100 permanently."
3101000,3106840," And let's say that they have to raise the yield from ... I think it's at 11 right now."
3106840,3112160," If they raise it to something like 20% or something, I think they have enough cash on"
3112160,3114440," hand to keep paying that yield."
3114440,3123360," But MicroStrategy has all of these preferred debts that have put options that come to be"
3123360,3129240," active on them, and I think some of them start happening in September."
3129240,3133320," And that means that some of these debt holders, I think, can force MicroStrategy to buy back"
3133320,3135320," a billion dollars of debt."
3135320,3139840," And that basically means that they would have to sell Bitcoin in order to do that."
3139840,3145200," So I think that they're going to have a choice, basically MicroStrategy, of like, do we continue"
3145200,3147480," trying to play this stretch game?"
3147480,3151480," And stretch is only $10 billion worth of notional for them."
3151480,3155080," And MicroStrategy owns $60 billion worth of Bitcoin."
3155080,3159840," And MicroStrategy has a fiduciary duty to MSDR shareholders, but I don't think they have"
3159840,3161760," the same duty to stretch shareholders."
3161760,3164760," And basically, the only duties they have are the ones that they've laid out in the legal"
3164760,3170400," document, which says that they can take the yield down to 4% at their sole discretion."
3170400,3177080," And so if it comes for them having to sacrifice stretch to protect MicroStrategy, or MicroStrategy"
3177080,3181560," and Bitcoin to have to protect stretch, there's just no way they do that for stretch."
3181560,3186640," So to me, stretch is like this temporary blip in the matrix, where MicroStrategy was able"
3186640,3195480," to basically acquire $10 billion more to buy Bitcoin with, and they found the right dupes"
3195480,3201520," in the market that would give them that money in this really bad deal for them."
3201520,3204760," And they were just picking up pennies in front of the steamroller, and unfortunately, I think"
3204760,3207000," the steamroller is about to run them over."
3207000,3212600," I think MicroStrategy is going to be forced to abandon stretch as a product, because it"
3212600,3217840," will be too expensive for them to either raise the yield enough to restore confidence."
3217840,3222280," I don't think they can ever restore confidence now that it's de pegged down to 75."
3222280,3228720," And so I think their exit point is they can either buy stretch at distressed prices."
3228720,3232040," So they can buy stretch at 75 and basically set a floor for it."
3232040,3234120," But that's actually kind of expensive for them."
3234120,3237840," They have to buy back billions of dollars worth of stretch."
3237840,3239600," They have to sell Bitcoin to do that."
3239600,3241960," Selling Bitcoin is going to be bad for their equity."
3241960,3243200," They don't want to do that."
3243200,3246760," So what they're going to do with stretch instead is they're just going to abandon it, and they're"
3246760,3251600," going to slowly lower the rate at the legally maximum rate that they can lower it until"
3251600,3253520," it hits 4% yield."
3253520,3261020," And when stretch hits 4% yield, its value is going to be much less than it is today."
3261020,3264600," And so what you're seeing with the Deepak today, I think, is the market basically pricing"
3264600,3270560," in the inevitability of them taking the yield down slowly from 11% to 4%, which is all that"
3270560,3272960," they're legally mandated to do."
3272960,3276560," And then the terminal value of stretch will be something like, I don't know, like $30"
3276560,3277560," to $50."
3277560,3284760," And it will pay 4% yield on that, and then 4% coupon on a $100 par asset, but when it's"
3284760,3289120," actually trading at 30% to 40%, actually is a decent rate for those people."
3289120,3294720," But all the people who are holding stretch from $100 down to $30 to $50, that's going"
3294720,3297680," to suck for them because they expected that to be essentially a stablecoin."
3297680,3308080," So when they say they pay 11% yield on the shares of stretch, if I bought, let's say,"
3308080,3316480," one stretch for $100 and I get 11% yield according to the rules today, and it drops down to $75,"
3316480,3327760," am I getting, is my yield still $11 a year, or is it now $8 a year?"
3327760,3334840," I think the yield is defined on the $100 basis, but I'm not actually confident."
3334840,3336360," I know that exactly."
3336360,3339720," But I think that would make sense because their stated intention is to try to always"
3339720,3343880," bring it back up to $100, so it wouldn't make sense for them to target it at some lower"
3343880,3349240," value because in theory it should never be trading at 75%, so they shouldn't even contemplate"
3349240,3354200," what the yield would be at 75% because that would render the whole product like toast."
3354200,3360120," So that means that if you buy it right now, you're actually getting 14% or 15% yield without"
3360120,3362080," them having to adjust the yield?"
3362080,3363080," Just like the matrimactic?"
3363080,3369320," Yeah, based on the coupons that you're getting for the amount that you bought it at, yes,"
3369320,3370320," I think so."
3370320,3371880," Is trading like a jump bond right now?"
3371880,3372880," Yeah."
3372880,3377120," And if the percentage is returned on the actual price of stretch at the time the yield is"
3377120,3381680," paid out, then you can think about how insane the flywheel of interest rate bumping would"
3381680,3384920," have to be to bring the stretch back apart, right?"
3384920,3385920," Yeah, totally."
3385920,3392080," And at a certain point, it's reflexively bad because A, if they keep raising the yield"
3392080,3396400," at infinitum, they're going to have to come up with more and more money to pay the yield."
3396400,3401240," That means they have to sell Bitcoin, which means that they're going to damage microstrategy,"
3401240,3404040," which means that they're damaging their own credibility, they're going to have to raise"
3404040,3405820," the yield even more."
3405820,3409680," I don't think it will come to that."
3409680,3413200," But I think with a more likely thing is that it's just like, if they have to raise the"
3413200,3419720," yield to 15% to 20% notional, that looks and quacks like a jump bond."
3419720,3425440," And I think that kills the vibe of stretches this essentially money market account that"
3425440,3426940," just pays a better rate."
3426940,3427940," Yeah."
3427940,3431840," And I'm saying all of this as a person, I should have led with this."
3431840,3439000," I took a big chunk of my emergency fund, which is the money that you're supposed to keep"
3439000,3443640," in like a savings account, money market account, whatever, last year, I took like half of my"
3443640,3448360," savings fund, which is like, if I get fired from my job, that's you know, like three to"
3448360,3452680," six months of expenses, I took about half of it and I put it into stretch when stretch"
3452680,3458240," launched because I was like, dude, they're paying 9% like this is crazy, like, you know,"
3458240,3464040," times are good, the coins trading at 100,000 like, you know, we're golden."
3464040,3467400," And the more research I did on it, I became super uncomfortable with that."
3467400,3471000," And so I ended up selling it all last fall."
3471000,3482440," And I actually made like a 1% to 2% like principal like game on on the stretch just based on"
3482440,3486880," what I bought it at and when I sold it at and then I clipped a bunch of coupons in between."
3486880,3487920," So I actually did pretty well."
3487920,3492560," And I got like, it didn't wreck me like I, I came out on top."
3492560,3496200," But I came to a point where it was like, there's no way I can keep this money and stretch like"
3496200,3498240," it's just like a shit coin."
3498240,3505240," So we've kind of like walked through the the history of micro strategy becoming this like,"
3505240,3506840," I don't know."
3506840,3510880," It's like a hedge fund with like this elaborate capital structure."
3510880,3515040," So like a capital structure is basically how the company of micro strategy is constructed"
3515040,3516960," and all the different securities that it has."
3516960,3522440," And you can think about it of like, if there's an issue with micro strategy, like who who"
3522440,3527940," gets paid back first and there's like a waterfall of different classes of debt that gets paid"
3527940,3532120," back first and then debt that gets paid back in a different way that has claims on different"
3532120,3533120," assets."
3533120,3537320," And then at the bottom of that waterfall are micro strategy shareholders who basically"
3537320,3542240," would be like the first to, you know, incur losses in some kind of catastrophic event,"
3542240,3548240," but they're the ones that own the $800,000 of Bitcoin or the 800,000 Bitcoin."
3548240,3552380," It sounds like it's a hedge fund without hedging."
3552380,3558280," I think so, although I think from what I understand, they like did all of this debt and all these"
3558280,3559280," secures."
3559280,3562840," Like if you think about the stretch thing I was talking about, it's like a really good"
3562840,3564360," deal for micro strategy."
3564360,3569480," People are giving them $100 and micro strategy basically has almost no obligations to those"
3569480,3571480," people with their hundred dollars."
3571480,3572980," So it's a great deal for micro strategy."
3572980,3576860," It's a bad deal for people who bought stretch and it's been that way from the start."
3576860,3581720," And it was just like they were able to obtain these like really good like legal agreements"
3581720,3585540," all other debt and deals and stuff to structure and protect themselves."
3585540,3589920," And so I don't think micro strategy, the company, the equity is like doomed."
3589920,3592680," I don't think they're going to have to sell like all their Bitcoin."
3592680,3598680," I think they're going to have to abandon the preferred products at some point to save the"
3598680,3606200," MSTR like golden goose and that then they will just be go back to being this like pot"
3606200,3609680," of Bitcoin that is traded as an equity."
3609680,3615560," But I think also a lot of the like the shine of them that they had a couple of years ago"
3615560,3619740," that led to them having this huge premium over their net asset value."
3619740,3621080," I think that will be gone."
3621080,3626440," And so I think that they will not be doing big Bitcoin buys so much in the future just"
3626440,3630600," because I don't see them trading at a huge premium to their assets, which means they don't"
3630600,3631600," have it."
3631600,3632600," They don't."
3632600,3636040," They can't like print the infinite money button anymore in the future, which I actually think"
3636040,3641000," is like really good for Bitcoin because I don't think that Bitcoin as an asset should"
3641000,3647480," become dependent on one mechanism for, you know, basically demand for the asset."
3647480,3650000," And it's like a very questionable source."
3650000,3653520," So like back to what I was saying, so we've gone through the history of micro strategy"
3653520,3658440," becoming this like Bitcoin centered hedge fund or whatever."
3658440,3661320," What is what do you think is the end game?"
3661320,3662400," What is what is next?"
3662400,3667640," You're saying you think it ossifies at around 800,000 Bitcoin and micro strategy just sits"
3667640,3671640," holding 4% of all Bitcoin that will ever exist."
3671640,3677760," And if so, like what impact does that have on Bitcoin as like a payment tool or, you"
3677760,3679240," know, a new money?"
3679240,3684360," I do think that's the end game is basically like they will run out of people who are willing"
3684360,3689160," to give them money to buy Bitcoin with like they don't have they can't do it via the equities"
3689160,3690160," anymore."
3690160,3693640," And I think they will not be able to do it via the preferreds anymore."
3693640,3698640," And so then it's like, if they if nobody is willing to give them money to buy Bitcoin,"
3698640,3703960," then they're just a pot of Bitcoin that trades under a stock ticker, which is fine."
3703960,3708520," I mean, if they're if they're just valued like that, then they're just a de facto ETF."
3708520,3709520," Right."
3709520,3713040," That doesn't necessarily have become a spot ETF."
3713040,3718680," I don't think they become one, I think that they, you know, they are an effect one, and"
3718680,3725000," maybe they continue to try to like maybe eventually somebody gives them debt financing again to"
3725000,3727360," like do the leverage thing."
3727360,3728360," I don't know."
3728360,3732000," Maybe I wouldn't doubt sailor maybe you can cook up some new ways to like get money to"
3732000,3733000," buy Bitcoin."
3733000,3734000," Sailor in chat GPT."
3734000,3735000," Yeah."
3735000,3736000," 12am."
3736000,3737000," Yeah."
3737000,3738000," Do not fave them."
3738000,3743600," I've never done anything like that, by the way, if sailor gets access to fable, then"
