start,end,text
1618800,1620160," but it isn't a reality yet."
1620160,1623120," - I think Tempo has shipped either the beta of the feature"
1623120,1624520," or the feature."
1624520,1627160," The thing with Tempo is that team is unbelievably cracked."
1627160,1628000," Like they're well-known"
1628000,1630000," as one of the most talented teams in the space."
1630000,1632880," - Yeah, they just like took all the paradigm people, right?"
1632880,1635640," I guess paradigm is blending their people."
1635640,1638400," - Yeah, I think they're like pretty deep in that."
1638400,1639680," But also-- - They're both elite on X,"
1639680,1641360," so that's all I know about them."
1641360,1643960," Does their actual engineering chops"
1643960,1646400," match their eliteness on X?"
1646400,1647720," - Yeah, yeah, absolutely."
1647720,1649560," So I mean like the thing about those engineers"
1649560,1652000," is those engineers specifically built"
1652000,1654960," one of the biggest reference implementations for Ethereum,"
1654960,1656920," though it's called Breath and like all this other stuff."
1656920,1659920," So that they really know what they're doing."
1663880,1665200," - Yeah, that's interesting."
1666440,1668120," Well, so to get to that point though,"
1668120,1672640," is that Tempo, one of their features is that like to me,"
1672640,1675360," they're more targeting like a payments use case for Tempo,"
1675360,1678200," which makes sense 'cause it's like partially"
1678200,1680680," or maybe primarily driven by Stripe"
1680680,1682080," in partnership with Paradigm."
1682080,1686040," And then they have these other partners that are joining it,"
1686040,1689280," which might get us onto the OUSD track later on."
1689280,1691480," But like Stripe is obviously more of a payments company."
1691480,1696440," They're not trying to build like open finance,"
1696440,1697800," web three kind of stuff,"
1697800,1700320," whereas Coinbase is like dabbling and all of that."
1700320,1702240," But one of the features of Tempo"
1702240,1705120," is that they have these so-called privacy zones,"
1705120,1706680," which is like, it's a blockchain."
1706680,1707800," One of the features of blockchain"
1707800,1709280," is that you can like download the box"
1709280,1710400," and see like what's going on."
1710400,1711680," You can validate yourself"
1711680,1713800," even if you aren't able to do sequencing"
1713800,1714920," or that kind of thing."
1716200,1720400," And in Tempo, I guess they wanna have these privacy zones"
1720400,1721880," because the trade-off is that when you have"
1721880,1722720," a public blockchain,"
1722720,1725120," that means everyone can see all the transactions."
1725120,1729360," And so it's very hard to do privacy on a blockchain"
1729360,1730280," for that reason."
1730280,1734280," Like there's ways that you can obfuscate the transactions"
1734280,1737280," by using cryptography, like Monero does that."
1738160,1740480," Zcash has another method where they create"
1740480,1744040," these shielded pools where you can do transactions."
1744040,1747160," And so you can deposit your Zcash into a private wallet"
1747160,1749400," and do transactions in there and you can take it out."
1749400,1751080," But that actually isn't desirable to have"
1751080,1752240," on a layer one blockchain"
1752240,1754960," because you can't audit the supply of Zcash."
1754960,1757720," And Zcash famously has had, I think, at least one,"
1757720,1760720," if not multiple known inflation bugs"
1760720,1763880," where people could have inflated the supply of Zcash"
1763880,1764760," in the private pool,"
1764760,1766560," which would be completely undetectable."
1766560,1770080," So no one actually knows what the supply of Zcash is."
1770080,1771200," I wouldn't worry about that."
1771200,1773480," Any Zcash is out there, I wouldn't worry about it."
1773480,1774320," Oh, why is that?"
1774320,1775360," No, I'm kidding, yeah."
1775360,1776200," It's terrifying."
1776200,1777040," (laughs)"
1777040,1777880," Worry about it."
1777880,1779480," It's horrifying, definitely worry about that."
1779480,1781800," This is a big Zcash share we're learning now."
1781800,1782640," No, no, dude."
1782640,1785440," That was like the VC coin of like two months ago."
1785440,1787000," The cull pump was crazy."
1787000,1790280," Yeah, that was one of the most cynical pumps"
1790280,1792120," of just like, let's just take this coin"
1792120,1794400," from like literally eight years ago off the shelf"
1794400,1795680," and I'll start talking about it"
1795680,1798480," and then like dump it on retail pumps that I've ever seen."
1798480,1802360," It's like pure cynical key opinion leader BS."
1802360,1805600," Yeah, I had hoped it would be the last one, but you know."
1805600,1807800," Yeah, and like the tech of Zcash has merit,"
1807800,1810320," but you don't need to do that on layer one, right?"
1810320,1813760," So I mean, yeah, sapling protocol that Zcash implemented"
1813760,1815760," has been used by like lots of others,"
1815760,1817520," like Ironfish is an example."
1817520,1819960," I mean, that's an ancient maybe gone chain now,"
1819960,1821800," but yeah, you absolutely,"
1821800,1823640," you can implement it other places,"
1823640,1825600," either using this protocol or other."
1825600,1828760," ZK roll ups as well as like using the same moon math"
1828760,1831760," to hide or just make it not public,"
1831760,1833160," but then you can validate it still."
1833160,1834000," Moon math."
1834000,1835680," I mean, there's a Railgun is a company"
1835680,1840080," that built a UTXO system that settles using"
1840080,1843280," back to ETH main net and like allows you"
1843280,1844280," to shield your transactions."
1844280,1846160," It's like a million ways to do it."
1846160,1848120," And so those are some really based ways to do it"
1848120,1849560," because like if you're Zcash"
1849560,1851120," and you're creating this private pool,"
1851120,1853600," it's like Zcash can't even see what's going on in that pool."
1853600,1856000," It's just, you know, they're blinded by cryptography"
1856000,1857480," and that's the way they want it to be"
1857480,1858800," because of their principles."
1858800,1859960," And I think that's rad."
1861360,1864400," The private zones on Tempo are different"
1864400,1869320," because Tempo is like basically a fully owned blockchain"
1869320,1871840," and the companies that like operate it"
1871840,1874520," cannot let full privacy happen"
1874520,1876960," because they have obligations to regulations"
1876960,1879120," and sanctions and the governments and stuff like that."
1879120,1880240," But the way they do privacy is"
1880240,1882520," it's essentially like custodial privacy,"
1882520,1885400," where like there are zones within Tempo"
1885400,1887480," where you can do transactions,"
1887480,1890960," but essentially the blockchain in that zone is not public."
1890960,1892800," It's like a private chain."
1892800,1894440," So like you basically trust one company,"
1894440,1897000," you have privacy from the external world,"
1897000,1899840," but that one company can scrutinize your transactions."
1899840,1901720," And that's kind of the relationship that consumers have"
1901720,1903240," with financial companies right now,"
1903240,1905320," where like if I have a Chase credit card,"
1905320,1907960," Chase can like see my transactions,"
1907960,1911480," but it's not like Chase posts my credit card statement"
1911480,1913080," to the blockchain every month,"
1913080,1915480," which is kind of what like it would be"
1915480,1917800," if you did all of your financial transactions"
1917800,1919800," on an L1 public blockchain."
1919800,1920640," - Totally."
1920640,1922360," I haven't really looked too much into privacy zones,"
1922360,1923760," but like there are other ways to do this."
1923760,1926040," Like Railgun exposes view keys to authorities."
1926040,1929080," Like there are compromises you can make"
1929080,1930600," that I think are quite good for the user."
1930600,1931640," And I'm not sure. - What does that mean though?"
1931640,1934480," It's like expose a view key to the authorities."
1934480,1936520," So if the authorities come to them and they're like,"
1936520,1939280," hey, we think that there might be some actor"
1939280,1941440," that's misabusing your system."
1941440,1945040," And they like, like, how do you come as an authority?"
1945040,1947160," How do you come to Railgun with a hypothesis"
1947160,1950040," of the bad action having taken place on this?"
1950040,1951920," Like you kind of like need to know"
1951920,1953360," that something bad is happening there"
1953360,1955780," to like need to ask for the special key"
1955780,1956920," to then investigate it."
1956920,1958320," And I feel like that's not a system"
1958320,1960280," that like law enforcement would be down with."
1960280,1961820," - No, no, no, no, it's a good question."
1961820,1962880," I think they have two things."
1962880,1964080," They have one is like the view key,"
1964080,1965560," which is more like the tax purposes."
1965560,1968480," And the other one is private proofs of innocence."
1968480,1971640," So I think they have a way to like disambiguate"
1971640,1973000," whether somebody was bad in the pool"
1973000,1974880," and then like kind of whittle it down"
1974880,1977040," based on some private information they have."
1977040,1979160," I can't say much more than that."
1979160,1982000," - So like there's an anonymity set within Railgun."
1982000,1986280," And if they somehow decide that like Jackson's a bad actor,"
1986280,1989240," he like put his coins in there and they're tainted,"
1989240,1991480," that we can then allow the good actors"
1991480,1994360," in that privacy pool prove that they're not Jackson"
1994360,1996280," and that they're coins, Jackson's coins."
1996280,1997520," - It's a proof of not Jackson."
1997520,1998880," - Yeah, okay."
1998880,2000320," - In this metaphor."
2000320,2001800," - Yeah, I think that's cool."
2001800,2004120," I have a little bit of a hard time believing"
2004120,2007320," that that kind of trade-off model"
2007320,2009240," is something that like law enforcement."
2009240,2010080," - Totally agree."
2010080,2012560," - Like the state will like be comfortable with long-term."
2012560,2016200," But I applaud those actors for doing it"
2016200,2020000," in a really based and principled way."
2020000,2023320," And I wish them the best with making that be sustainable."
2023320,2024920," - Right, based, but not on base."
2024920,2026920," Just the Railgun is not on base."
2026920,2028520," - I don't wanna lean away from that."
2028520,2030360," (laughing)"
2030360,2033440," Talking about tempo being base is very confusing."
2033440,2035040," - Oh, that's not tempo as being base."
2035040,2036280," That's Railgun, right?"
2036280,2039160," Yeah, they're a different entity and a different protocol."
2040920,2042800," - But yeah, so I mean like coming back to it,"
2042800,2044960," like tempo versus base,"
2044960,2048200," I think like this is a not really a battle of tech,"
2048200,2050080," it's a battle of distribution."
2050080,2051800," And I don't know, you know,"
2051800,2054120," which one is going to, you know,"
2054120,2056120," get all of the partners right."
2056120,2059440," And like have like a sufficiently good feature set"
2059440,2061920," that like people will wanna integrate with them."
2062800,2064200," It seems like a zero-sum game,"
2064200,2066960," but I think it's too early to say."
2066960,2068800," I don't know, what do you guys think?"
2070680,2072120," - Jackson."
2072120,2073240," - No thoughts."
2073240,2074200," - No thoughts."
2074200,2075360," - Yeah, I don't know."
2075360,2078080," I don't know anything about the adoption of stable coins"
2078080,2080440," and the layer twos on which they move."
2080440,2082680," I'm very, very uninformed."
2082680,2085080," That's why a stable coin expert is here."
2085080,2087920," - Yeah, and I don't think anyone really knows"
2087920,2088880," how it's gonna play out."
2088880,2092880," You basically see all of the big players,"
2092880,2095240," you know, putting their chips on the table right now"
2095240,2096440," and assembling their bets,"
2096440,2099880," and like then we're gonna, you know, roll the wheel"
2099880,2102760," and see who's gonna win."
2102760,2105560," - Speaking of chips, how about tokens?"
2105560,2107120," Would you say the players are putting their tokens"
2107120,2109680," on the table, like OpenUSD as an example?"
2109680,2113800," - Ah, this man's done three podcasts, sorry."
2113800,2117400," He's hitting his groove and his podcast chops."
2117400,2120600," - Is this what we have the preparation for?"
2120600,2121440," - Yeah."
2121440,2124800," - Do we have our prepared chat about OpenUSD?"
2124800,2126880," - Yeah, so I can introduce this segment."
2126880,2128120," - Please do, please do."
2128120,2131920," - But in honor of Claude Fable coming back this week,"
2131920,2134000," we decided to do an experiment,"
2134000,2137280," which is that we thought if we needed to be simulated"
2137280,2140800," as people by the AI, Claude Fable is the only model"
2140800,2142640," that I would let simulate me, you know?"
2142640,2144760," Like that's the only one, it has my heart."
2146120,2151120," But so we fed our prior three podcast transcripts to AI,"
2154040,2156840," and then I had it generate soul.md"
2156840,2159840," for each of the three hosts based on our personas."
2159840,2162880," And we also see lit with some like private chat history"
2162880,2164480," and stuff like that."
2164480,2165880," I didn't get your guys' consent for that,"
2165880,2170760," but you know, now Ithropic has our DM history, yeah."
2170760,2172240," - They have a view key to my soul."
2172240,2173840," - Wait, what is the soul.md?"
2175200,2179520," - So one of the things with like these agents"
2179520,2183320," that became really popular in January or February"
2183320,2186600," called like OpenClaw or Claudebot."
2186600,2189440," And these agents, you can create a text file"
2189440,2192280," that basically tells the agent what their personality is"
2192280,2193920," and how to act and how to talk"
2193920,2197320," and what their hopes and desires are."
2197320,2200920," And that personality file is called soul.md."
2200920,2205560," So I'm basically asking AI to distill each of our souls"
2205560,2207160," into a text file."
2207160,2208600," And so if you've thought as a person,"
2208600,2209920," you could contain multitudes,"
2209920,2211920," the reality is that AI can take you"
2211920,2213920," and compress your whole personality"
2213920,2218360," into a, you know, 150 line Markdown file."
2218360,2219840," - That's all I got, 150 lines."
2219840,2222400," - Who had the longest soul by MD there?"
2222400,2223240," - That's a good question."
2223240,2224080," - Who's the biggest soul?"
2224080,2225440," (both laughing)"
2225440,2229560," - Who's taking up the most, you know, disk space in reality?"
2229560,2230520," - Very important, yeah. - Let's see."
2230520,2233360," - Okay, Doran is 40 lines."
2233360,2234960," - Oh my gosh."
2234960,2238440," - Jackson is also 40 lines."
2238440,2239600," - Damn. - Wow, dude."
2239600,2240600," - I mean, pardon my language."
2240600,2242480," - He could have not told us this."
2242480,2244240," - 43 for me."
2244240,2247120," - Dude, you must've artificially increased it by three."
2247120,2248000," - Do we believe that, Jackson?"
2248000,2250800," - Yeah, it sounds like it made them all 340"
2250800,2252760," and then Tyler added three 'cause he knew how to act."
2252760,2254560," - Like three character towns at the end?"
2254560,2256360," (both laughing)"
2256360,2258760," - Yeah, it's just like blank space, basically."
2258760,2261120," (both laughing)"
2261120,2263640," And so we have these three text files"
2263640,2268040," and we can basically spin up AI agents,"
2268040,2271480," give them these souls and tell them to impersonate us."
2271480,2274960," And we fed them our podcast outline for today"
2274960,2276360," and some of our segments."
2276360,2279760," And we had them create a synthetic segment of the podcast"
2279760,2282680," using our souls, trying to guess what we would say."
2282680,2287320," And then I further had Claude try to clone our voices"
2287320,2292000," and to actually record us doing one of these segments."
2292000,2293280," So I don't know if we wanna listen"
2293280,2295480," to maybe just like a couple minutes of it"
2295480,2298520," 'cause the segment actually is like eight minutes long."
2298520,2301320," So I don't know, is that like a use of our podcast time"
2301320,2303360," that we wanna commit to or do you just wanna"
2303360,2306320," listen to a little bit of it and then grade"
2306320,2311320," how accurate these AIs were at imitating our souls?"
2311440,2312640," - I don't know, let's just play it."
2312640,2313800," And if we like it, we like it."
2313800,2316280," And if we don't, 'cause like these guys are boring."
2316280,2318800," - Yeah, let's just let them prime us a little bit."
2318800,2320600," Us the real people and they're fake."
2320600,2322520," - We do all watch the podcast, right?"
2322520,2325400," - Yeah, but we can listen to ourselves talk."
2325400,2330160," - Yeah, okay, so this is AI impersonating the three of us"
2330160,2334200," in a segment about OpenUSD."
2334200,2335560," Let's go."
2335560,2338360," - Okay, okay, next elephant in the room,"
2338360,2340320," or should I say dollar in the room?"
2340320,2344800," So yes, a big one, Stride, Visa, BlackRock,"
2344800,2347320," like a buffet of 140 companies all get together and go,"
2347320,2348880," ""Hey, let's make a stable coin."""
2348880,2350840," And they named it OUSD, OpenUSD."
2352240,2354680," Circle stock grew up 13% on the news,"
2354680,2358160," which, rough day, to be circle, honestly."
2358160,2359240," But here's my favorite part."
2359240,2361280," OpenUSD has been a real thing since forever."
2361280,2363520," It's Pixar's file format with 3D models, so--"
2363520,2366800," - You know, AI Jackson knows about Pixar file formats."
2366800,2367640," It checks up."
2367640,2369480," (laughs)"
2369480,2370920," - Chris, you live in this world."
2370920,2373960," What is this thing actually that does open, means--"
2373960,2375400," - I've become a British."
2375400,2377320," - That's a good question."
2377320,2379120," - Right, so disclaimer as always,"
2379120,2380440," I'm mostly more of a spot guy,"
2380440,2382960," and honestly, I'm working off scraps here."
2382960,2384480," We started both on Diggin' this week,"
2384480,2386280," and the website is, what do you call it?"
2386280,2387400," Your favorite where?"
2387400,2389440," A vibe and a list of interested parties."
2389440,2392040," It's so caveat everything, but here's my read."
2392040,2393760," OUSD is a--"
2393760,2395760," - When we played this to Chris the first time,"
2395760,2398920," he thought it was ironic that the AI Chris"
2398920,2400920," have yotted that he's a spot guy,"
2400920,2403120," but then proceeded to talk about spot."
2403120,2407280," So he picked up on Chris's modesty, I think, in this hole."
2407280,2408120," - Definitely."
2408120,2409680," Not my accent though, unfortunately."
2409680,2411240," - You don't need to put the mic to it."
2411240,2412800," I can overlay it on the--"
2412800,2413640," - Okay."
2413640,2416880," - These are black rock, something like 140 other names."
2416880,2418840," And the pitch that makes it actually interesting"
2418840,2420720," is its yield bearing."
2420720,2424160," It passed most of the T-bill yield through to holders,"
2424160,2426360," which Tether and Circle famously do not."
2426360,2428240," They pocket the flag past the thing"
2428240,2430720," that took us 13% points out of Circle,"
2430720,2432080," because Circle's whole business"
2432080,2433400," is keeping that yield for themselves."
2433400,2435280," - Proper stable coin, innit?"
2435280,2437520," - Yeah, what accent do we think AI Chris has?"
2437520,2438360," - I have no idea."
2438360,2440620," (laughing)"
2448240,2452040," - So the open is doing zero wear on the tech side."
2452040,2453680," It's not open like open source."
2453680,2455320," It's not open like permissionless."
2455320,2456880," My understanding is it's open,"
2456880,2459280," like a consortium provided to join."
2459280,2461920," It's a distribution play dressed up as a protocol."
2461920,2463680," It's open like open AI."
2463680,2465400," - Because the whole game with stable coins"
2465400,2466680," was always distribution,"
2466680,2468080," where you can actually spend it."
2468080,2469360," And these guys have the names."
2469360,2471240," They've got the merchants, they've got the rails."
2471240,2472840," So it could genuinely work,"
2472840,2475240," which honestly gives me the shits."
2475240,2476680," The kicker is that--"
2476680,2478960," - Is that a phrase that you use?"
2478960,2480400," Like, where did it pick up on that?"
2480400,2484240," - Hey, you're the one who pointed this at our DMs, all right?"
2484240,2486480," (laughing)"
2487440,2488760," - So presumably you didn't--"
2488760,2491840," (laughing)"
2491840,2494800," - I mean, yeah, you stole a lot of my lines, this guy."
2494800,2496240," (laughing)"
2496240,2497560," - I was actually told yesterday"
2497560,2501040," that if I ate more vegetables, I would shit my pants less."
2501040,2502400," - How often do you shit my pants?"
2502400,2503400," (laughing)"
2503400,2504640," - Whoa, segue."
2504640,2506920," (laughing)"
2506920,2509520," - I feel like he was looking at my DMs, I don't know."
2509520,2511880," Anyways, like twice a year."
2511880,2514240," - Okay, that's reasonable."
2514240,2516960," I feel like Margot does it more than that, so that's okay."
2516960,2518960," - Yeah, you should consider wearing a diaper."
2518960,2519800," (laughing)"
2519800,2522040," - I'm compared to a baby now."
2522040,2524120," (laughing)"
2524120,2526360," - Sprite has its own shape, and I bet money."
2526360,2528680," Well, I bet $10, that's the new house for me"
2528680,2529760," after last Thursday."
2529760,2532240," That tempo just quietly sunsets its own stable coin"
2532240,2534000," and makes OUSD the primary."
2534000,2537120," Well, so Oprah, Guillain means about as much as it does"
2537120,2538720," in Pixar's file format."
2538720,2540320," It's a spec, somebody else controls"
2540320,2541440," that you're graciously allowed to--"
2541440,2543600," - The Pixar file format makes no sense today."
2543600,2544440," - You call the website--"
2544440,2545280," - You have it in here."
2545280,2547160," - You wanna tell them what's actually on it?"
2547160,2548680," - Yeah, so the website is like,"
2548680,2550080," and I would describe it as a figment board."
2550080,2551400," - It sounds just like you."
2551400,2553640," - Dude, it kinda sounds like him."
2553640,2556360," - I think I maybe just talked too much in episode three,"
2556360,2559800," and so that had better training data to mimic my voice."
2559800,2562240," Also, one of the nuances here is that"
2562240,2566080," when we create the AI agents and give them the soul,"
2566080,2570960," you can also, you can say which model you want"
2570960,2573560," to power that AI agent."
2573560,2576560," And my intention was for Chris to be powered by Opus,"
2576560,2581560," which is like the big brained anthropic model before Babel."
2582200,2584920," And then Jackson was gonna be Opus four or five,"
2584920,2588880," 'cause that was his long time homie, Opus four or five."
2588880,2591560," And then my agent is powered by Haiku,"
2591560,2596560," which is accurate to the relative level of intelligence."
2596920,2601120," Haiku is the little brained anthropic model, so."
2601120,2602680," - Yeah, yours came out the best."
2604440,2606800," - I think it just, the small brained,"
2606800,2608080," it's like a bell curve meme, you know?"
2608080,2609840," So it's like having the small brained"
2609840,2612320," just enables it to have the hottest best takes."
2612320,2613800," - The horseshoe theory of things."
2613800,2616400," - Say something with a lot of confidence"
2616400,2617480," that may or may not be true."
2617480,2618880," And if you just say of confidence,"
2618880,2620760," then you sound smart maybe."
2622040,2626000," Also, I picked up on a lot of my usage of like stop words."
2626000,2627880," I just said like there, that kind of thing."
2627880,2628720," - It does that."
2628720,2629960," - Your payments or whatever,"
2629960,2631840," and you scroll down and there's this sort of slack,"
2631840,2633680," workspace style wall of logos."
2633680,2635080," - It's like I'm really listening to Tyler."
2635080,2637560," - Little company logos all stacked on top of each other."
2637560,2639920," And then at the bottom, there's a wait list form."
2639920,2640760," That's it."
2640760,2643920," No docs, no technical specification, no roadmap, no timeline."
2643920,2645280," Just like, hey, put your email here"
2645280,2647040," and maybe we'll talk to you sometime."
2647040,2647880," - That's a good point, Tyler."
2647880,2648720," - I'm not convinced."
2648720,2650160," - I think that's actually the honest thing about it, right?"
2650160,2651000," Because the question is--"
2651000,2652400," - That you didn't just record yourself."
2652400,2654520," - You're passing the yield through to stable plan holders."
2654520,2656400," You're basically saying we're not gonna pocket the float."
2656400,2657920," We're not gonna take the obvious rent."
2657920,2659680," So what's the actual business?"
2659680,2661960," If you're, and the answer is,"
2661960,2663240," kind of like what I said about Genius,"
2663240,2665560," it's one rent seeker trying to replace another rent seeker."
2665560,2667000," The business is the exit ramps."
2667000,2668760," It's who gets to own the customer relationship"
2668760,2670760," when this thing is finally sitting in a Stripe dashboard"
2670760,2671840," or a Visa payment terminal."
2671840,2672800," That's where the value is."
2672800,2674240," And then also the interchange, right?"
2674240,2675600," Like if you can disintermediate"
2675600,2676720," some part of the settlement chain"
2676720,2679880," by having OUSD live natively on your own walled garden,"
2679880,2681160," you keep the interchange spread"
2681160,2683600," that you'd normally lose to a credit card network or a bank."
2683600,2684680," So they're not creating value."
2684680,2686720," They're just like very carefully repositioning"
2686720,2689040," where the rent lives, which, and I'll give them this,"
2689040,2690280," because Chris mentioned it,"
2690280,2691560," Stripe at least has the decency"
2691560,2693120," not to pretend it's anything else."
2693120,2695240," Like the website is paperwork, sure."
2695240,2697200," But the Stripe message internally is basically,"
2697200,2698480," yeah, we're a fee taken middleman"
2698480,2700160," and we're just reframing where we take the fee."
2700160,2701000," That's honest."
2701000,2703080," That's not a bad position at all."
2703080,2708080," - All right, I will say that I'm now very afraid"
2708080,2711800," of somebody deepfaking me based on our podcast audio,"
2711800,2713720," especially now with these mics."
2713720,2716400," They're gonna get a big sample of me speaking"
2716400,2718280," with like a very clean mic"
2718280,2721040," and they'll probably just be able to,"
2721040,2723560," I don't know, steal all of my financial assets."
2723560,2725760," So when that happens, thank you, Jackson,"
2725760,2728080," for having me on a public podcast"
2728080,2731840," and somehow tricking me into joining this thing every week."
2731840,2734360," I still don't know how I read this."
2734360,2738080," - This was all my plan just to steal your bag, dude."
2738080,2739680," - Oh, so it's gonna be Jackson."
2739680,2742200," It's gonna deepfake me and then disappear."
2742200,2743040," - Yeah, yeah."
2743040,2745720," As long as it's on tempo, you should be safe."
2745720,2746800," - There you go."
2746800,2749740," - Yeah, I should put my assets onto a chain"
2749740,2751700," that will protect me like that."
2751700,2753840," Having a chain like Bitcoin or Ethereum"
2753840,2757120," where if you take the money, it's yours."
2757120,2761720," - Yeah, the warm embrace of a payments giant."
2761720,2763000," That's what we want."
2763000,2764880," - I need my corporate daddy to protect me."
2764880,2766360," (laughing)"
2766360,2769240," - So I mean, that segment was incredible, frankly."
2770280,2771960," It did verbatim steal some of my takes"
2771960,2774000," and I do wanna issue one correction."
2774000,2776520," OpenUSD does not pass yields to the users."
2776520,2777980," It's a consortium model."
2777980,2781640," So the yield is split between the people in the consortium"
2781640,2782560," according to an agreement."
2782560,2786880," But other than that, wow, it's over for me, I'm done."
2786880,2787720," - I don't know."
2787720,2790880," I think Real Chris does better than Opus Chris."
2790880,2792240," We haven't dialed in the soul yet."
2792240,2793080," - I think the accident--"
2793080,2794820," - You're safe for one more week,"
2794820,2796760," but after this week's training data, maybe not."
2796760,2799700," - I started out sounding kind of Middle Eastern or something"
2799700,2801360," and then I became a British dude."
2801360,2803080," It's totally insane."
2803080,2804220," But it got you perfectly."
2804220,2806760," I was getting flashbacks of listening to you talk"
2806760,2809360," about Michael Saylor and MicroStrategy."
2809360,2811240," It kind of even sounded like it was coming"
2811240,2812820," from a laptop microphone."
2812820,2816160," So I feel like it was propagating that aspect of my voice"
2816160,2817920," from our prior podcasts."
2818800,2819640," - Stable coordinate."
2819640,2822440," - Maybe since we won't have these beautiful microphones"
2822440,2825560," in the future, we can really get it to train on this"
2825560,2828160," right now and then I'll just transcript a file"
2828160,2831960," of our future podcast and get AI to replicate our voices"
2831960,2832920," in high fidelity."
2834480,2839200," - I'm gonna have to register my likeness of my copyright"
2839200,2844200," so Jackson can't kick me out of the permanent underpod"
2844320,2846440," and just start simulating Chris and I."
2847440,2849880," - Yeah, but I think that's the next iteration possibly"
2849880,2852800," of this is I thought it was gonna come with an animation."
2852800,2854400," We didn't quite get to the animation,"
2854400,2857540," but drop a like and a comment and say if you would like"
2857540,2860800," to see Tyler animate us also,"
2860800,2862560," so then we can overlay a video."
2862560,2864020," I think that would be pretty cool."
2864020,2864860," - Definitely."
2864860,2866740," I still think we should do that no matter what actually."
2866740,2867760," I think that would be cool."
2867760,2869320," Even if you don't drop a comment"
2869320,2873160," 'cause no one comments on these videos, it's okay."
2873160,2876400," - Do we have any OUSD takes that weren't covered"
2876400,2878720," or like we wanna restate anything?"
2878720,2881120," 'Cause I feel like that segment was fun,"
2881120,2883800," but I don't know if the listeners probably like actually heard"
2883800,2888800," any of the AI Chris spitting hot fire."
2889280,2892840," - Yeah, here question about open USD."
2892840,2895520," So you said that it's like the consortium issues"
2895520,2898980," the open USD and then they split the yield among them."
2898980,2902660," So is it like as long as the,"
2902660,2903900," or like how do they split it?"
2903900,2906600," Is it based off how much you're holding"
2906600,2907880," or like how much you've issued"
2907880,2910400," or like how much flows through your business"
2910400,2913860," or like how much you've had times time?"
2913860,2917280," For example, like if we had 50 million open USD"
2917280,2919560," and I had it for five hours, it's like,"
2919560,2922420," and then you had 50 million open USD"
2922420,2923640," and you had it for 10 hours,"
2923640,2927640," do you get 66% and I get 33% or something?"
2927640,2929360," - Yeah, it's a good question."
2929360,2931120," I don't know the details of open USD,"
2931120,2934440," but generally like these agreements are like"
2934440,2938080," her member of like a consortium."
2938080,2940480," So it could be calculated anyway."
2940480,2943040," It could be like prorated how long the funds are at rest"
2943040,2944080," in a wallet that you hold"
2944080,2947920," or that's held on your behalf by users or whatever."
2949000,2950880," Yeah, I mean, the agreements open."
2950880,2953440," I think like that's gonna be a big thing"
2953440,2957440," because like as we know, members of these consortiums,"
2957440,2958920," traditionally are quite friendly with each other,"
2958920,2960000," but in this one, like, I mean,"
2960000,2962380," we've got Visa and MasterCard on the same billet."
2962380,2964800," Like, yeah, I think it'll be interesting"
2964800,2966680," to see how they sort that out."
2966680,2969160," - And you think that the open USD"
2969160,2974160," can overtake the incumbents of USDC and USDT."
2976480,2981280," What is it, Tether launched the USAT or whatever"
2981280,2983080," earlier this year, but like,"
2983080,2984720," we haven't heard anything about it."
2984720,2986960," So will open USD die?"
2987960,2988840," - That's a good question."
2988840,2989680," What do you think, Tyler?"
2989680,2990800," - Is it nothing?"
2990800,2991640," - Well, it died."
2991640,2993120," I don't even know if it's alive yet."
2993120,2995600," I think it's, I mean, not to hate on it,"
2995600,2998660," but like I think that they did a masterful job"
2998660,3000160," of getting a bunch of companies"
3000160,3002040," that don't necessarily agree with each other"
3002040,3003880," and generally are thought of as competitors"
3003880,3006320," to like sign on to like an idea."
3006320,3008920," And that is like a starting point for them"
3008920,3011880," to try to actually will this thing into existence."
3011880,3014140," But I think it almost kind of necessarily had to start"
3014140,3017000," as like, we're all in this together"
3017000,3021240," because if it was started as this is stripes thing"
3021240,3023900," or this is someone else's thing, then nobody joins it."
3023900,3025080," That's like the whole problem."
3025080,3027920," Why these people want to disrupt circle"
3027920,3030080," or Tether in the first place."
3030080,3032640," So I think it's kind of fine that they"
3032640,3034540," are like gonna figure out the details later."
3034540,3035760," I think they just came to a bunch"
3035760,3037440," of these powerful companies and they were like,"
3037440,3039440," yo MasterCard like visa's on board,"
3039440,3040800," like you better get on board"
3040800,3042120," or else you're gonna be left behind."
3042120,3044440," And then visa's like, oh shit, like,"
3044440,3045600," I might as well put my name on this"
3045600,3048360," 'cause there's no downside for me to not put my name on it."
3048360,3049840," And like they haven't even figured it out."
3049840,3051880," So like I can just be on this website"
3051880,3054000," and like have optionality going forward,"
3054000,3056120," see what they're about, be able to have a piece of it"
3056120,3058000," if I actually want to participate or not."
3058000,3062280," But like, yeah, I wonder if they have more of it."
3062280,3065640," I mean, mechanically, I think it's like probably pretty"
3065640,3070280," obvious how they like, just because of the model of it"
3070280,3073120," that like, yeah, they're going to try to pass the yield"
3073120,3075480," to like, you know, participants in some proportion"
3075480,3076920," to how much value those participants bring"
3076920,3079080," to the ecosystem, stuff like that."
3079080,3080360," Like what chain it will be on?"
3080360,3082000," Like probably tempo, like you said,"
3082000,3084080," it's gonna be on base as like a B20 as well."
3084080,3085160," - Right, which how does that work?"
3085160,3086000," That's crazy."
3086000,3088440," They're like direct competitors for auto flow."
3088440,3089760," - Yeah."
