start,end,text
804790,804920," be"
804920,805520," basically"
805520,805920," frozen"
805920,806050," by"
806050,806310," what"
806310,806790," amount"
806790,806840," of"
806840,807290," capital"
807290,807650," they"
807650,807770," had"
807770,808040," when"
808040,808230," the"
808230,808560," value"
808560,808690," of"
808690,809120," labor"
809120,809370," went"
809370,809490," to"
809490,809740," zero"
809740,810190," because"
810190,810630," there's"
810630,810880," like"
810880,811000," no"
811000,811190," way"
811190,811320," to"
811320,811760," acquire"
811760,811980," more"
811980,812570," capital"
812570,812710," with"
812710,812960," your"
812960,813280," labor"
813280,813840," because"
813840,814110," your"
814110,814450," labor"
814450,814580," is"
814580,815440," worthless."
815440,815440,""
815440,815630," So"
815630,815920," the"
815920,816310," only"
816310,816600," way"
816600,816790," to"
816790,817080," get"
817080,817500," more"
817500,818150," capital"
818150,818330," is"
818330,818540," to"
818540,818920," have"
818920,819600," capital"
819600,819790," at"
819790,820180," that"
820180,820660," event"
820660,821680," horizon."
821680,821930," But"
821930,822420," yeah,"
822420,822660," I'm"
822660,823080," proud"
823080,823240," of"
823240,823400," us"
823400,823730," that"
823730,823890," we"
823890,824270," went"
824270,825120," 12"
825120,825300," minutes"
825300,825630," into"
825630,825950," the"
825950,826140," pod"
826140,826640," before"
826640,826790," we"
826790,827540," mentioned"
827540,828240," program"
828240,829240," underclass."
829240,829510," I'm"
829510,830240," sorry."
830240,830620," There"
830620,830850," was"
830850,831240," me."
831240,831310," I"
831310,831520," was"
831520,831950," trying"
831950,832380," really"
832380,832660," hard"
832660,832870," not"
832870,833010," to"
833010,833220," say"
833220,833430," the"
833430,833500," P"
833500,833920," word,"
833920,834120," but"
834120,834410," just"
834410,834690," like"
834690,834830," it"
834830,835100," kind"
835100,835250," of"
835250,835530," like"
835530,835670," it"
835670,836240," begged"
836240,836490," it"
836490,837250," begged"
837250,837630," its"
837630,838010," own"
838010,839440," question."
839440,839490," I"
839490,839750," think"
839750,839850," it"
839850,840160," should"
840160,840260," be"
840260,840310," a"
840310,840780," recurring"
840780,841240," topic."
841240,841240,""
841240,841470," You"
841470,841920," know,"
841920,841990," I"
841990,842370," think"
842370,842520," we"
842520,842820," need"
842820,842970," to"
842970,843200," get"
843200,843440," our"
843440,843830," memes"
843830,844170," going"
844170,844420," for"
844420,844690," the"
844690,845480," podcast."
845480,845610," We"
845610,845870," need"
845870,846000," to"
846000,846260," keep"
846260,846390," it"
846390,846960," light."
846960,847030," I"
847030,847380," think"
847380,847520," we"
847520,847940," jumped"
847940,848290," right"
848290,848570," into"
848570,848850," like"
848850,848920," a"
848920,849340," little"
849340,849890," doomsday"
849890,850460," scenario"
850460,850670," for"
850670,851080," me."
851080,851140," I"
851140,851380," want"
851380,851500," to"
851500,851560," I"
851560,851800," want"
851800,851920," to"
851920,852160," take"
852160,852280," it"
852280,852760," back."
852760,852850," I"
852850,853240," want"
853240,853430," to"
853430,853720," get"
853720,853810," a"
853810,854400," little"
854400,854690," bit"
854690,855080," more"
855080,855720," fun."
855720,856210," Yeah,"
856210,856370," we"
856370,856870," should"
856870,857030," be"
857030,857360," more"
857360,857920," fun."
857920,858110," But"
858110,858500," yeah,"
858500,858630," we"
858630,858900," will"
858900,859410," remember"
859410,859600," the"
859600,860050," topic,"
860050,860280," the"
860280,860810," permanent"
860810,861720," underclass."
861720,861870," We"
861870,862090," can"
862090,862240," do"
862240,862700," weekly"
862700,863480," updates."
863480,863480,""
863480,863850," And"
863850,863970," I"
863970,864590," think"
864590,865080," this"
865080,865320," is"
865320,866310," actually"
866310,866430," a"
866430,867050," great"
867050,867420," way"
867420,867750," to"
867750,868440," segue"
868440,868760," into"
868760,869740," Claude's"
869740,870110," new"
870110,870970," release"
870970,872040," fable."
872040,872200," You"
872200,872510," know,"
872510,872610," is"
872610,872820," this"
872820,872980," the"
872980,873520," inflection"
873520,874000," point?"
874000,874150," Is"
874150,874300," it"
874300,874600," over"
874600,874830," for"
874830,875240," us?"
875240,875700," Tyler,"
875700,875900," you"
875900,876500," mentioned"
876500,876760," that"
876760,876960," the"
876960,877090," AI"
877090,877220," is"
877220,877830," smarter"
877830,877940," than"
877940,878130," you"
878130,878330," and"
878330,878690," asked"
878690,878810," if"
878810,879060," it's"
879060,879520," smarter"
879520,879780," than"
879780,880160," us."
880160,880580," It"
880580,881000," is"
881000,881300," no"
881300,882350," denying"
882350,883120," it."
883120,883500," It's"
883500,884160," totally"
884160,885120," cracked."
885120,885210," I"
885210,885480," got"
885480,885660," it"
885660,885840," to"
885840,886290," build"
886290,886470," an"
886470,887110," Android"
887110,887300," or"
887300,887470," an"
887470,887740," iOS"
887740,888000," app"
888000,888280," and"
888280,888570," it"
888570,888910," built"
888910,889260," like"
889260,889760," wrote"
889760,890080," all"
890080,890260," the"
890260,890660," code"
890660,891360," without"
891360,891360,""
891360,891610," like"
891610,891910," being"
891910,892170," able"
892170,892290," to"
892290,892540," test"
892540,892660," it"
892660,892970," while"
892970,893030," I"
893030,893600," installed"
893600,894160," Xcode."
894160,894350," It"
894350,894730," just"
894730,895390," started"
895390,896050," writing"
896050,896750," Swift"
896750,896900," code"
896900,897250," like"
897250,897600," a"
897600,897750," like"
897750,897840," a"
897840,898600," gangster"
898600,898880," and"
898880,899120," it"
899120,899350," did"
899350,899700," it"
899700,899730," in"
899730,900110," like"
900110,900760," 10"
900760,902020," minutes."
902020,902150," So"
902150,902410," it's"
902410,903080," definitely"
903080,903480," better"
903480,903750," than"
903750,904120," us."
904120,904800," Building"
904800,904970," is"
904970,905220," not"
905220,905470," the"
905470,905810," it's"
905810,906060," not"
906060,906330," the"
906330,906910," problem"
906910,907250," with"
907250,907610," your"
907610,908160," app."
908160,908360," What"
908360,908460," is"
908460,908660," your"
908660,908810," app"
908810,909160," idea?"
909160,909290," If"
909290,909490," you"
909490,909830," share"
909830,910090," it,"
910090,910150," I"
910150,910480," don't"
910480,910750," know"
910750,910880," if"
910880,911080," you"
911080,911350," want"
911350,911480," to"
911480,911750," leak"
911750,912090," alpha"
912090,912210," on"
912210,912610," our"
912610,912760," first"
912760,913240," podcast"
913240,913510," like"
913510,913960," this."
913960,914150," I'll"
914150,914350," leak"
914350,914550," some"
914550,914960," alpha."
914960,914960,""
914960,915300," The"
915300,915870," alpha"
915870,916210," was"
916210,916660," that"
916660,916770," I"
916770,917110," for"
917110,917780," looped"
917780,918460," Claude"
918460,918800," and"
918800,919250," said"
919250,919390," I"
919390,919920," want"
919920,920030," to"
920030,920250," be"
920250,920500," a"
920500,922040," millionaire."
922040,922230," So"
922230,922420," do"
922420,923020," market"
923020,923800," research"
923800,924090," and"
924090,924480," find"
924480,925480," something"
925480,925560," we"
925560,925850," can"
925850,926340," build"
926340,926530," so"
926530,926610," I"
926610,927000," can"
927000,927570," become"
927570,927590," a"
927590,929080," millionaire."
929080,929310," And"
929310,929700," every"
929700,930010," time"
930010,930240," you"
930240,930550," loop"
930550,931010," reread"
931010,931320," your"
931320,931940," progress"
931940,932070," so"
932070,932320," you"
932320,932570," can"
932570,932860," like"
932860,933720," iterate."
933720,934060," And"
934060,934290," in"
934290,934750," like"
934750,935330," three"
935330,935910," loops"
935910,936310," we"
936310,936480," had"
936480,936690," an"
936690,937170," iOS"
937170,938720," application."
938720,938830," It"
938830,939000," has"
939000,939110," to"
939110,939220," do"
939220,939450," with"
939450,939960," farming,"
939960,940130," but"
940130,940240," we"
940240,940520," don't"
940520,940750," like"
940750,940980," like"
940980,941310," you"
941310,941380," said"
941380,941490," we"
941490,941770," don't"
941770,942000," want"
942000,942170," to"
942170,942340," leak"
942340,942920," alpha."
942920,942920,""
942920,943100," Main"
943100,943460," Street's"
943460,943780," looking"
943780,943910," for"
943910,944180," this,"
944180,944490," they're"
944490,944760," trying"
944760,945360," to."
945360,945580," It's"
945580,945630," a"
945630,945800," big"
945800,946360," market."
946360,946660," They're"
946660,946920," trying"
946920,947000," to"
947000,947360," trade."
947360,948360," Yeah."
948360,948790," 10"
948790,948930," is"
948930,949360," 11"
949360,949860," million"
949860,950760," Americans."
950760,951760," Yeah."
951760,952760," Spoiler."
952760,953020," Don't"
953020,953230," look"
953230,953330," at"
953330,953540," what"
953540,953860," 11"
953860,954230," million"
954230,954710," Americans"
954710,955040," do."
955040,955510," That's"
955510,955990," public"
955990,957120," information."
957120,957310," But"
957310,957570," this"
957570,957700," is"
957700,957760," I"
957760,958150," mean,"
958150,958410," it's"
958410,958960," crazy."
958960,959280," This"
959280,959440," is"
959440,959760," like"
959760,959840," a"
959840,960160," huge"
960160,960480," step"
960480,960640," up"
960640,960960," from"
960960,961550," even"
961550,961760," Claude"
961760,962480," 4.6"
962480,962960," sonnet"
962960,963600," whatever"
963600,963920," that"
963920,964000," I"
964000,964240," was"
964240,964640," using"
964640,965120," until"
965120,965540," Monday"
965540,965680," of"
965680,965960," this"
965960,966240," week"
966240,966520," when"
966520,966590," I"
966590,967150," upgraded"
967150,967320," my"
967320,967960," Claude."
967960,968190," Like"
968190,968410," it's"
968410,968960," unreal."
968960,969180," You"
969180,969550," don't"
969550,969850," even"
969850,970150," have"
970150,970300," to"
970300,970450," be"
970450,971320," specific."
971320,971320,""
971320,971650," But"
971650,971980," are"
971980,972310," you"
972310,972420," a"
972420,973680," millionaire"
973680,974360," yet?"
974360,974690," Not"
974690,975360," yet."
975360,975560," It's"
975560,975770," only"
975770,975980," been"
975980,976080," an"
976080,976290," hour"
976290,976450," and"
976450,976770," 15"
976770,977360," minutes."
977360,977710," The"
977710,978060," day"
978060,978290," is"
978290,979240," young."
979240,979440," But"
979440,979640," how"
979640,979910," many"
979910,980240," times"
980240,980440," can"
980440,980500," I"
980500,980700," ask"
980700,981100," Claude"
981100,981230," to"
981230,981360," do"
981360,981880," this?"
981880,982080," You"
982080,982470," know,"
982470,982530," I"
982530,982860," could"
982860,983060," ask"
983060,983260," you"
983260,983390," to"
983390,983520," do"
983520,983780," this"
983780,984200," 30"
984200,984510," times"
984510,984710," and"
984710,984970," it's"
984970,985330," much"
985330,985630," better"
985630,985890," than"
985890,986320," me."
986320,986460," So"
986460,986680," one"
986680,986960," in,"
986960,987180," you"
987180,987610," know,"
987610,988050," 30"
988050,988420," times"
988420,988560," we"
988560,989000," should"
989000,989140," at"
989140,989530," least"
989530,989810," make"
989810,990090," like"
990090,990920," $10."
990920,991160," And"
991160,991640," that's"
991640,992400," enough."
992400,993400," Yeah."
993400,993540," You"
993540,993780," might"
993780,993970," need"
993970,994160," more"
994160,994350," than"
994350,994390," a"
994390,994720," million"
994720,995050," dollars"
995050,995140," to"
995140,995280," get"
995280,995420," out"
995420,995510," of"
995510,995650," the"
995650,996080," permanent"
996080,996370," hundred"
996370,996720," class"
996720,997130," these"
997130,997720," days."
997720,998110," It's"
998110,998720," sad."
998720,998720,""
998720,999400," What"
999400,999740," is"
999740,1000250," the"
1000250,1001640," price?"
1001640,1001800," How"
1001800,1002020," many"
1002020,1002240," apps"
1002240,1002460," that"
1002460,1002620," I'm"
1002620,1002780," not"
1002780,1003160," allowed"
1003160,1003270," to"
1003270,1003490," talk"
1003490,1003760," about"
1003760,1003980," what"
1003980,1004230," the"
1004230,1004300," app"
1004300,1004410," is"
1004410,1004680," about"
1004680,1004840," and"
1004840,1005090," how"
1005090,1005280," many"
1005280,1005400," of"
1005400,1005840," those"
1005840,1007250," hypothetically,"
1007250,1007510," you"
1007510,1008030," know,"
1008030,1008200," do"
1008200,1008460," you"
1008460,1009160," need?"
1009160,1009500," Well,"
1009500,1009660," I'm"
1009660,1009940," going"
1009940,1010110," for"
1010110,1010280," the"
1010280,1010970," subscription"
1010970,1011250," based"
1011250,1011760," model."
1011760,1011860," So"
1011860,1012010," I'm"
1012010,1012390," looking"
1012390,1012490," to"
1012490,1012650," get"
1012650,1012960," like,"
1012960,1013210," let's"
1013210,1013380," say"
1013380,1013480," if"
1013480,1013530," I"
1013530,1013690," get"
1013690,1014350," 100"
1014350,1014450," users"
1014450,1014600," and"
1014600,1014980," they're"
1014980,1015210," each"
1015210,1015640," paying"
1015640,1015840," like"
1015840,1016270," $1"
1016270,1016380," a"
1016380,1016920," month"
1016920,1017240," and"
1017240,1017670," this"
1017670,1017990," app"
1017990,1018430," cost"
1018430,1018810," me,"
1018810,1018950," I"
1018950,1019480," don't"
1019480,1020120," know,"
1020120,1020880," $10"
1020880,1020990," a"
1020990,1021530," month"
1021530,1021740," to"
1021740,1022960," maintain,"
1022960,1023250," then"
1023250,1023360," I"
1023360,1024040," don't"
1024040,1024200," know,"
1024200,1024450," I'm"
1024450,1024960," making"
1024960,1026230," $1,200"
1026230,1026310," a"
1026310,1026960," year."
1026960,1026960,""
1026960,1027350," Maybe"
1027350,1027430," I"
1027430,1027670," can"
1027670,1028520," arbitrage,"
1028520,1028760," you"
1028760,1029230," know,"
1029230,1029550," the"
1029550,1029830," place"
1029830,1030170," that"
1030170,1030410," I'm"
1030410,1030880," living"
1030880,1031120," and"
1031120,1031440," then"
1031440,1031520," I"
1031520,1031920," only"
1031920,1032160," need"
1032160,1032560," like"
1032560,1032710," two"
1032710,1032810," or"
1032810,1033050," three"
1033050,1033150," of"
1033150,1033560," these."
1033560,1033630," I"
1033630,1034010," don't"
1034010,1034560," know."
1034560,1034650," Is"
1034650,1034880," there"
1034880,1034920," a"
1034920,1035150," place"
1035150,1035380," where"
1035380,1035520," you"
1035520,1035660," can"
1035660,1035850," live"
1035850,1035990," for"
1035990,1036790," 10,000"
1036790,1036920," US"
1036920,1037210," dollars"
1037210,1037250," a"
1037250,1037680," year?"
1037680,1037840," I'm"
1037840,1038060," sure"
1038060,1038330," there"
1038330,1038680," are."
1038680,1039680," Bangkok."
1039680,1040680," Bangkok."
1040680,1041680," Yeah."
1041680,1042680," Potentially."
1042680,1042880," No,"
1042880,1043140," maybe"
1043140,1043290," not"
1043290,1043680," even."
1043680,1044680," Yeah."
1044680,1044930," But"
1044930,1045010," I"
1045010,1045520," mean,"
1045520,1045770," the"
1045770,1046540," principle"
1046540,1047300," remains,"
1047300,1047540," you"
1047540,1048130," know,"
1048130,1048310," and"
1048310,1048730," we're"
1048730,1049110," like"
1049110,1050220," accelerating"
1050220,1050340," the"
1050340,1050510," AI"
1050510,1050670," is"
1050670,1051280," insane."
1051280,1051610," We're"
1051610,1052300," privileged"
1052300,1052430," to"
1052430,1052700," work"
1052700,1052830," in"
1052830,1053100," tech"
1053100,1053300," and"
1053300,1053430," to"
1053430,1053700," work"
1053700,1053870," at"
1053870,1053890," a"
1053890,1054370," company"
1054370,1054730," that"
1054730,1055050," forces"
1055050,1055180," us"
1055180,1055310," to"
1055310,1055550," use"
1055550,1056000," AI."
1056000,1056000,""
1056000,1056220," The"
1056220,1056670," people"
1056670,1056980," that"
1056980,1057270," like"
1057270,1057720," aren't"
1057720,1058090," using"
1058090,1058240," AI"
1058240,1058610," every"
1058610,1058830," day"
1058830,1059040," and"
1059040,1059450," don't"
1059450,1059640," see"
1059640,1060090," this,"
1060090,1060430," it's"
1060430,1060760," going"
1060760,1060960," to"
1060960,1061160," be"
1061160,1061540," shocking"
1061540,1061760," to"
1061760,1062540," them."
1062540,1062580," I"
1062580,1062820," think"
1062820,1063010," when"
1063010,1063100," it"
1063100,1063340," comes"
1063340,1063710," around,"
1063710,1063750," I"
1063750,1063990," guess"
1063990,1064180," when"
1064180,1064270," is"
1064270,1064460," that"
1064460,1064700," going"
1064700,1064790," to"
1064790,1065280," happen?"
1065280,1066000," Because"
1066000,1066510," still"
1066510,1066920," some"
1066920,1067530," people"
1067530,1068230," haven't"
1068230,1068730," even"
1068730,1069160," tried"
1069160,1069570," chat"
1069570,1070240," GPT."
1070240,1070280," I"
1070280,1070520," think"
1070520,1070660," one"
1070660,1070900," thing"
1070900,1071080," I've"
1071080,1071420," noticed"
1071420,1071660," about"
1071660,1071890," Fable"
1071890,1072080," that"
1072080,1072120," I"
1072120,1072400," didn't"
1072400,1072700," notice"
1072700,1072830," as"
1072830,1072970," much"
1072970,1073150," with"
1073150,1073680," the"
1073680,1073840," previous"
1073840,1074260," models"
1074260,1074400," is"
1074400,1074820," like,"
1074820,1074960," so"
1074960,1075030," I"
1075030,1075450," always"
1075450,1075660," try"
1075660,1075800," to"
1075800,1076080," make"
1076080,1076430," the"
1076430,1076640," model"
1076640,1076770," do"
1076770,1076910," as"
1076910,1077210," much"
1077210,1077340," of"
1077340,1077480," my"
1077480,1077680," job"
1077680,1077830," as"
1077830,1077890," I"
1077890,1078480," possibly"
1078480,1078880," can."
1078880,1079240," Like,"
1079240,1079420," you"
1079420,1079780," know,"
1079780,1079840," I"
1079840,1080440," outsourced"
1080440,1080560," to"
1080560,1080680," it"
1080680,1080860," for"
1080860,1081040," the"
1081040,1081470," code"
1081470,1081810," writing,"
1081810,1081990," but"
1081990,1082330," also"
1082330,1082480," like"
1082480,1082660," for"
1082660,1083320," ideation,"
1083320,1083320,""
1083320,1083520," like"
1083520,1084190," architectural"
1084190,1084700," patterns,"
1084700,1084900," like"
1084900,1085410," whatever,"
1085410,1085460," I"
1085460,1085660," like"
1085660,1085710," I"
1085710,1085910," try"
1085910,1085960," to"
1085960,1086110," run"
1086110,1086200," it"
1086200,1086570," through"
1086570,1086770," the"
1086770,1086980," model"
1086980,1087240," and"
1087240,1087430," see"
1087430,1087550," if"
1087550,1087670," it"
1087670,1087860," can"
1087860,1088110," come"
1088110,1088230," up"
1088230,1088480," with"
1088480,1089240," anything."
1089240,1089320," I"
1089320,1089730," think"
1089730,1090060," like"
1090060,1090470," Fable"
1090470,1090710," for"
1090710,1090870," me"
1090870,1091030," is"
1091030,1091270," the"
1091270,1091830," first"
1091830,1091920," one"
1091920,1092300," where"
1092300,1092690," I"
1092690,1092900," barely"
1092900,1093230," have"
1093230,1093380," to"
1093380,1094200," moderate"
1094200,1094290," its"
1094290,1094960," ideas."
1094960,1095200," Like"
1095200,1095440," it's"
1095440,1095860," capable"
1095860,1095980," of"
1095980,1096210," like"
1096210,1096520," doing"
1096520,1096700," the"
1096700,1097240," executive"
1097240,1097550," step"
1097550,1097660," and"
1097660,1097890," then"
1097890,1098170," also"
1098170,1098450," doing"
1098450,1098620," the"
1098620,1099230," mechanical"
1099230,1100120," implementation"
1100120,1100410," step"
1100410,1100630," and"
1100630,1101210," bundling"
1101210,1101350," it"
1101350,1101940," together"
1101940,1102460," because"
1102460,1102710," the"
1102710,1103220," context"
1103220,1103640," window"
1103640,1103780," is"
1103780,1103920," so"
1103920,1104140," big"
1104140,1104280," as"
1104280,1104880," well."
1104880,1105010," It"
1105010,1105400," like,"
1105400,1105590," you"
1105590,1105980," know,"
1105980,1106240," like"
1106240,1106620," you're"
1106620,1107070," talking"
1107070,1107470," about"
1107470,1107650," with"
1107650,1107920," your"
1107920,1108370," million"
1108370,1108750," dollar"
1108750,1108930," app"
1108930,1109340," idea,"
1109340,1109520," you"
1109520,1109840," know,"
1109840,1110080," it's"
1110080,1110260," one"
1110260,1110500," hour"
1110500,1110560," a"
1110560,1110920," single"
1110920,1111560," session."
1111560,1111560,""
1111560,1111880," It's"
1111880,1112450," capable"
1112450,1112610," of"
1112610,1112920," like"
1112920,1114150," orchestrating"
1114150,1114300," this"
1114300,1115010," entire"
1115010,1115350," complex"
1115350,1115960," task."
1115960,1116140," So"
1116140,1116230," I"
1116230,1116690," think"
1116690,1116970," for"
1116970,1117320," me,"
1117320,1117700," like"
1117700,1118070," that"
1118070,1118350," was"
1118350,1118550," a"
1118550,1118890," big,"
1118890,1119410," like"
1119410,1119550," big"
1119550,1119920," step"
1119920,1120440," up."
1120440,1120990," Yeah,"
1120990,1121350," it's"
1121350,1121720," that"
1121720,1122180," shift"
1122180,1122550," from"
1122550,1123100," like,"
1123100,1123190," I"
1123190,1123880," don't"
1123880,1124200," know,"
1124200,1124280," a"
1124280,1124570," few"
1124570,1125130," months"
1125130,1125410," ago"
1125410,1125980," where"
1125980,1126150," you"
1126150,1126510," have"
1126510,1126850," to"
1126850,1128650," say,"
1128650,1128760," make"
1128760,1129190," this"
1129190,1129510," use"
1129510,1130150," this,"
1130150,1130470," you"
1130470,1131350," know,"
1131350,1131540," look"
1131540,1131750," in"
1131750,1132210," this"
1132210,1132610," area"
1132610,1132810," to"
1132810,1133030," do"
1133030,1133840," this."
1133840,1134070," And"
1134070,1134300," now"
1134300,1134530," you"
1134530,1134760," can"
1134760,1135070," just"
1135070,1135290," say"
1135290,1135450," do"
1135450,1135760," this"
1135760,1135990," and"
1135990,1136160," it"
1136160,1136450," will"
1136450,1136900," figure"
1136900,1137290," out"
1137290,1137520," where"
1137520,1137670," to"
1137670,1137980," look"
1137980,1138210," and"
1138210,1138590," won't"
1138590,1138900," make"
1138900,1140920," mistakes."
1140920,1140920,""
1140920,1141240," It's"
1141240,1141920," crazy."
1141920,1142240," It's"
1142240,1142920," crazy."
1142920,1143080," It"
1143080,1143470," makes"
1143470,1143640," me"
1143640,1144280," wonder,"
1144280,1144600," like"
1144600,1144760," if"
1144760,1145080," like"
1145080,1145510," the"
1145510,1145640," edge"
1145640,1145800," in"
1145800,1146120," some"
1146120,1146370," of"
1146370,1146680," these"
1146680,1147400," markets,"
1147400,1147640," you"
1147640,1148120," know,"
1148120,1148470," goes"
1148470,1148840," back"
1148840,1148920," to"
1148920,1149170," this,"
1149170,1149340," like"
1149340,1149380," I"
1149380,1149590," think"
1149590,1149840," that,"
1149840,1149970," you"
1149970,1150220," know,"
1150220,1150430," there"
1150430,1150560," was"
1150560,1150600," a"
1150600,1150810," brief"
1150810,1150980," time"
1150980,1151190," where"
1151190,1151430," there"
1151430,1151530," was"
1151530,1151690," like"
1151690,1151960," some"
1151960,1152280," edge"
1152280,1152680," about"
1152680,1153000," like"
1153000,1153480," coming"
1153480,1153640," up"
1153640,1154020," with"
1154020,1154750," strategies"
1154750,1155140," based"
1155140,1155410," on"
1155410,1156230," unintuitive"
1156230,1157210," relationships"
1157210,1157800," between"
1157800,1158800," things."
1158800,1158970," But"
1158970,1159250," maybe"
1159250,1159360," it"
1159360,1159590," just"
1159590,1159820," goes"
1159820,1160280," straight"
1160280,1160510," back"
1160510,1160620," to"
1160620,1160850," like"
1160850,1161260," inside"
1161260,1162040," information."
1162040,1162110," I"
1162110,1162490," don't"
1162490,1163040," know."
1163040,1163250," Maybe"
1163250,1163490," that's"
1163490,1163610," the"
1163610,1163770," only"
1163770,1163930," edge"
1163930,1164170," that's"
1164170,1164520," left."
1164520,1164810," I'm"
1164810,1165110," not"
1165110,1166520," sure."
1166520,1166520,""
1166520,1166890," Yeah,"
1166890,1167140," it's"
1167140,1167390," just"
1167390,1167710," being"
1167710,1167900," one"
1167900,1168030," of"
1168030,1168220," the"
1168220,1168800," companies"
1168800,1169110," that"
1169110,1169300," have"
1169300,1169620," these"
1169620,1170010," models"
1170010,1170190," for"
1170190,1170570," months"
1170570,1170950," before"
1170950,1171320," they"
1171320,1171500," give"
1171500,1171680," them"
1171680,1171770," to"
1171770,1172140," everyone"
1172140,1172480," else."
1172480,1173480," Right."
1173480,1173530," A"
1173530,1173910," hundred"
1173910,1174480," percent."
1174480,1174610," If"
1174610,1174810," you"
1174810,1175140," train"
1175140,1175340," the"
1175340,1175670," model"
1175670,1175870," and"
1175870,1176070," you"
1176070,1176330," have"
1176330,1176730," access"
1176730,1176860," to"
1176860,1177070," it"
1177070,1177190," and"
1177190,1177380," you"
1177380,1177650," only"
1177650,1177930," give"
1177930,1178050," it"
1178050,1178170," up"
1178170,1178500," after"
1178500,1178960," you've"
1178960,1179220," like"
1179220,1179810," basically"
1179810,1180140," armed"
1180140,1180320," all"
1180320,1180460," of"
1180460,1180650," the"
1180650,1180840," low"
1180840,1181550," hanging"
1181550,1181630," fruit"
1181630,1181890," that"
1181890,1182010," it"
1182010,1182410," can"
1182410,1182860," generate,"
1182860,1183050," you"
1183050,1183440," know,"
1183440,1183720," all"
1183720,1183960," the"
1183960,1184200," new"
1184200,1184600," drugs"
1184600,1184920," that"
1184920,1185160," can"
1185160,1185810," discover"
1185810,1186050," all"
1186050,1186310," the"
1186310,1186680," hacks"
1186680,1186850," it"
1186850,1187160," can"
1187160,1187410," do,"
1187410,1187650," but"
1187650,1187990," they"
1187990,1188680," probably"
1188680,1189020," won't"
1189020,1189260," do"
1189260,1189760," that."
1189760,1189830," I"
1189830,1190210," don't"
1190210,1190760," know."
1190760,1190990," They'll"
1190990,1191260," probably"
1191260,1191390," just"
1191390,1191460," do"
1191460,1191560," the"
1191560,1191690," good"
1191690,1191890," things"
1191890,1191960," of"
1191960,1192090," it,"
1192090,1192260," which"
1192260,1192330," is"
1192330,1192680," great."
1192680,1192680,""
1192680,1193280," They're"
1193280,1193710," going"
1193710,1193880," to"
1193880,1194220," give"
1194220,1194390," us"
1194390,1194650," new"
1194650,1195270," drugs"
1195270,1195420," that"
1195420,1196130," solve"
1196130,1196450," disease"
1196450,1196710," and"
1196710,1197140," other"
1197140,1197740," stuff,"
1197740,1197990," but"
1197990,1198230," it"
1198230,1198510," does"
1198510,1198960," seem"
1198960,1199400," like"
1199400,1199730," the"
1199730,1201280," homogenization"
1201280,1201550," of"
1201550,1201930," this"
1201930,1202410," kind"
1202410,1202590," of"
1202590,1203230," value"
1203230,1203690," where"
1203690,1204130," it's"
1204130,1204570," like"
1204570,1205340," there's"
1205340,1205450," a"
1205450,1206190," couple"
1206190,1206330," of"
1206330,1207440," companies"
1207440,1207740," that"
1207740,1207970," can"
1207970,1208270," only"
1208270,1208420," be"
1208420,1209110," producing"
1209110,1209410," this"
1209410,1209800," crazy"
1209800,1210330," cutting"
1210330,1210890," edge"
1210890,1211090," models"
1211090,1211390," that"
1211390,1211710," can"
1211710,1211920," then"
1211920,1212530," generate"
1212530,1212980," all"
1212980,1213160," this"
1213160,1213750," value,"
1213750,1214090," like"
1214090,1214340," the"
1214340,1214760," value"
1214760,1215350," accrual"
1215350,1215750," and"
1215750,1215850," the"
1215850,1216610," value"
1216610,1217620," centralization,"
1217620,1217870," and"
1217870,1218210," it's"
1218210,1218700," just"
1218700,1219560," potentially"
1219560,1220560," insane."
1220560,1221000," Hold"
1221000,1221560," up."
1221560,1221560,""
1221560,1221760," Let's"
1221760,1221840," go"
1221840,1222000," back"
1222000,1222080," to"
1222080,1222240," what"
1222240,1222360," you"
1222360,1222680," said."
1222680,1222850," You"
1222850,1223080," said"
1223080,1223360," there"
1223360,1223640," looks"
1223640,1223870," like"
1223870,1224270," they're"
1224270,1224500," only"
1224500,1224780," going"
1224780,1224890," to"
1224890,1225000," do"
1225000,1225270," the"
1225270,1225400," good"
1225400,1225960," things."
1225960,1226210," How"
1226210,1226460," did"
1226460,1226790," they"
1226790,1227450," convince"
1227450,1227700," you"
1227700,1228030," that"
1228030,1228550," that's"
1228550,1228840," what"
1228840,1229450," they're"
1229450,1229840," going"
1229840,1230000," to"
1230000,1230480," do?"
1230480,1231120," Well,"
1231120,1231870," they're"
1231870,1232190," not"
1232190,1232720," going"
1232720,1233070," to"
1233070,1233360," like"
1233360,1233930," use,"
1233930,1234210," you"
1234210,1234850," know,"
1234850,1235490," mythos"
1235490,1235700," to"
1235700,1236130," like"
1236130,1236450," rug"
1236450,1236780," all"
1236780,1237090," the"
1237090,1237600," defy"
1237600,1238560," protocols"
1238560,1238890," that"
1238890,1239220," need"
1239220,1239380," to"
1239380,1239540," be"
1239540,1240190," rugged,"
1240190,1240880," right?"
1240880,1241100," Like"
1241100,1241420," they,"
1241420,1241470," I"
1241470,1241740," guess"
1241740,1242120," they're"
1242120,1242450," trying"
1242450,1242560," to"
1242560,1242670," be"
1242670,1242720," a"
1242720,1243060," little"
1243060,1243230," bit"
1243230,1243480," white"
1243480,1243640," hat"
1243640,1243890," about"
1243890,1244120," it,"
1244120,1244330," at"
1244330,1244500," least"
